ID_Etudiant,Nom,Classe_ID,Notes,Absences
4364,Martha Williams,3,14.11,10
4365,Melissa Henry,15,19.96,16
4366,Elaine Martin,34,19.97,15
4367,Gary Rodriguez,27,15.05,3
4368,Ryan Gonzalez,45,14.8,9
4369,Mr. Reginald Roman,24,18.25,19
4370,Patricia Williams,30,0.17,6
4371,Gerald Vega,48,5.99,18
4372,Crystal Wallace,6,16.45,4
4373,Susan Garcia,38,15.66,10
4374,Patrick Potts,7,8.08,5
4375,Jessica Richardson,33,8.12,6
4376,Alicia Warren,9,11.6,12
4377,Madison Rodriguez,41,13.11,5
4378,Douglas Grant,26,9.44,5
4379,Austin Baker,5,10.25,19
4380,Heather Morales,38,15.22,5
4381,Susan Hutchinson,37,2.99,10
4382,Christopher Hudson,4,7.95,16
4383,Jill Barajas,28,4.54,15
4384,Dennis Jones,43,14.98,20
4385,Charlene Gutierrez,9,9.49,19
4386,Crystal Hernandez,16,10.32,13
4387,Michael Smith,19,15.72,8
4388,Richard Rodriguez,17,15.15,7
4389,Lauren Smith,21,14.45,8
4390,Breanna Mccall,26,9.23,15
4391,Rebecca Lopez,45,15.84,9
4392,John Garcia,48,6.26,11
4393,Mark Weaver,21,3.76,4
4394,Brianna Martinez,21,15.4,9
4395,Shannon Jones,29,13.96,10
4396,Victoria Knight,18,4.19,11
4397,Paul Franco,15,9.0,10
4398,Darin Baker,5,11.17,14
4399,Jeffrey Harrell,13,7.49,9
4400,Alyssa Powers,9,11.55,13
4401,Jeanette Obrien,50,2.57,18
4402,Nicole Anderson,50,18.87,12
4403,Rachel Oneal,38,0.19,13
4404,Nicole Moore,7,16.21,0
4405,Donna Mejia,10,16.69,12
4406,Andre Jones,7,6.8,1
4407,Steven Thomas,11,8.38,13
4408,Jaclyn Long,29,13.72,11
4409,Robert Stark,30,8.07,20
4410,Joseph Murphy,21,15.57,4
4411,Travis Dixon,27,10.75,14
4412,Seth Barker,8,6.52,8
4413,Tammy Jacobs,35,0.46,0
4414,Laura Harrison,23,15.71,6
4415,John Peterson,50,18.44,6
4416,Lynn King,14,3.07,8
4417,Devon Roberts,29,19.05,9
4418,Emily Bullock,20,6.61,11
4419,Kylie Bailey,30,12.6,0
4420,Roger Holmes,17,12.06,10
4421,Dennis Coleman,8,12.16,13
4422,Patricia Zamora,6,17.34,12
4423,Randy Phillips,11,19.6,10
4424,Heather Daniels,44,4.08,17
4425,Robert Perkins,20,7.81,17
4426,Nathaniel Walter,46,10.69,6
4427,Christine Tyler,45,3.77,6
4428,Catherine Holland,39,2.17,19
4429,David Washington III,3,11.39,16
4430,Kimberly Thomas,14,9.03,14
4431,Dawn Levy,21,17.89,8
4432,Victoria Smith,10,1.86,3
4433,Timothy Reilly,6,2.09,2
4434,William Silva,46,11.06,7
4435,Keith Gonzalez,16,0.64,5
4436,Jeffrey Holden,23,13.78,10
4437,Karen Hughes,26,9.77,15
4438,Christopher Ward,33,3.73,18
4439,Amy Boone,4,1.39,15
4440,Joshua Adams,44,19.26,1
4441,Tammy Mcdaniel,20,5.68,12
4442,Steven Knight,17,4.66,15
4443,George Weber,12,13.19,7
4444,Jeffrey Hall,2,1.4,8
4445,Laura Adams,26,1.15,19
4446,Sara Hernandez,29,10.37,18
4447,Emily Robinson,36,3.44,12
4448,Samantha Harris,48,17.19,1
4449,Tiffany Davis,36,8.22,3
4450,Veronica Nelson,16,3.14,1
4451,Mr. Ryan Walker,7,2.21,20
4452,Christopher Thompson,30,10.73,10
4453,Brian Allen,7,9.57,8
4454,Kevin Greene,9,1.38,17
4455,Daniel Garcia,8,19.1,11
4456,Micheal Ramos,1,17.31,14
4457,Janice Gilbert,4,2.6,9
4458,Joshua Nelson,50,4.11,3
4459,Katherine Clarke,15,8.64,15
4460,Erica Porter,9,14.19,4
4461,Sara Obrien,13,9.5,2
4462,Michael Burke,26,12.07,10
4463,Jamie French,24,18.78,13
4464,Ernest Sullivan,44,11.75,4
4465,Earl Hall,41,10.05,4
4466,Julie Johnson,42,13.7,18
4467,Dana Wolfe,6,5.51,9
4468,Robert Price,38,0.15,18
4469,James Henry,38,2.85,6
4470,Susan Davis,17,1.28,17
4471,Darryl Richardson,5,7.98,2
4472,Karen Jackson DVM,2,16.15,14
4473,Linda Patrick,5,10.52,7
4474,Veronica Diaz,13,18.21,10
4475,Ann Moon,42,17.58,18
4476,Michael Williams,29,9.2,17
4477,Timothy Chavez,9,11.52,8
4478,Scott Ramirez,6,14.75,17
4479,Crystal Collins,22,5.76,16
4480,Crystal Davis,8,17.62,9
4481,Matthew Mueller,3,9.13,0
4482,Teresa Thompson,30,14.01,4
4483,Teresa Jacobson,4,14.23,2
4484,Robert Gonzalez,11,5.95,10
4485,Andrea Garcia,37,12.26,11
4486,Cassandra Martinez,28,16.2,14
4487,Philip Cummings,47,3.5,6
4488,Timothy Sanchez,26,4.98,5
4489,Scott Miranda,32,18.0,10
4490,Alicia Wagner,2,14.66,14
4491,Chad Williams,25,9.16,7
4492,Carlos Hensley,44,18.22,14
4493,Laura Ramirez,28,3.67,11
4494,Christopher Rodriguez,12,11.37,10
4495,Mark Webster,23,7.87,6
4496,James Smith,14,18.91,8
4497,Robert Byrd,12,4.79,8
4498,Joshua Powell,18,17.41,19
4499,Tonya Harding,18,5.48,0
4500,Larry Higgins,29,12.56,4
4501,Nicole Mills,10,5.84,3
4502,Jonathan Porter,3,18.33,20
4503,Christine Greene,40,13.96,13
4504,Edwin Munoz,40,14.45,13
4505,James Brooks,40,4.35,12
4506,Craig Smith,16,9.87,15
4507,Mark Thomas,42,19.85,1
4508,Rachel Curry,19,11.06,16
4509,Elizabeth Sanchez,32,19.91,1
4510,Darren Gonzales,27,1.53,16
4511,Mr. John Khan,36,2.1,11
4512,Jason Williams,31,15.33,0
4513,Stephanie Livingston,4,6.52,18
4514,Anthony Marshall,6,9.02,13
4515,Matthew Hamilton,18,5.06,1
4516,Heather Hunt,25,10.12,16
4517,Timothy Melton,9,9.24,10
4518,Harold Lee,27,1.46,17
4519,Carol Gay,13,13.89,15
4520,Michael Nelson,42,14.99,9
4521,Daniel Meyer,34,7.62,18
4522,Jamie Lindsey,16,14.92,10
4523,Marc Mitchell,41,17.12,20
4524,Jose Martinez,35,7.93,2
4525,John Gallagher,2,0.21,2
4526,Richard Chandler,25,2.29,18
4527,Andrea Donaldson,46,18.34,2
4528,Jamie Guerrero,23,6.54,17
4529,Nathan Adams,31,14.97,3
4530,Thomas Davis,35,9.7,17
4531,James Williams,32,1.36,5
4532,Troy Lee,23,10.97,16
4533,Jennifer Mckenzie,37,4.85,2
4534,Joshua Scott,33,19.0,18
4535,April Jones,21,2.81,14
4536,Deborah Webb,25,16.41,19
4537,John Zavala,18,16.83,20
4538,Katherine Miller,12,3.41,6
4539,Steven Jensen,2,0.36,2
4540,Sarah Sosa,21,2.01,13
4541,Justin Small,39,5.88,8
4542,Erin Ortega,15,10.69,14
4543,Mary Conley,2,7.82,14
4544,Melanie Drake,50,1.55,4
4545,Danielle Briggs,18,15.27,20
4546,Dillon Case,4,13.55,10
4547,William Esparza,31,3.07,2
4548,Kevin Solis,34,7.16,5
4549,Roger Peters,23,4.33,20
4550,Colleen Blanchard,50,0.69,18
4551,Christian Garcia,38,13.5,10
4552,Heidi Newton,15,4.32,14
4553,Gary Miller,11,13.93,16
4554,John Hebert,7,16.73,13
4555,Erik Small,16,16.23,0
4556,Robert Moore,43,12.82,12
4557,Andre Pace,16,14.33,18
4558,David Koch,18,17.94,9
4559,Tyler Chapman MD,35,7.81,0
4560,Donna Bishop,48,6.17,19
4561,Christopher Murphy,4,1.05,12
4562,Bradley Miller,49,0.09,0
4563,Alejandra Fernandez,15,15.45,0
4564,Brandon Cordova PhD,37,15.34,7
4565,Wendy Smith,25,18.58,10
4566,Casey Terrell,23,7.49,13
4567,Michael Serrano,12,4.77,4
4568,Kenneth Williams,12,1.83,8
4569,Erin Williams,16,8.43,7
4570,Virginia Mendez,38,19.79,18
4571,Cheryl Jackson,21,6.74,10
4572,Wyatt Rodriguez,48,3.84,17
4573,Lisa Fox,45,13.38,14
4574,Diane Brown,23,4.41,20
4575,Debbie Schneider,38,17.65,6
4576,Anne Obrien,2,15.94,18
4577,Amanda Phelps,46,16.61,11
4578,Melissa Patrick,45,3.36,18
4579,Jordan Carter,23,3.34,4
4580,Jennifer Roman,37,8.31,6
4581,William Parker,37,2.15,4
4582,David Hernandez,10,6.54,6
4583,Bobby Matthews,37,11.24,9
4584,Brian Cole,13,3.79,5
4585,Benjamin Townsend,32,4.14,3
4586,Lauren Higgins,35,10.83,0
4587,Bryan Newman,20,18.78,17
4588,Kristen Matthews,12,2.42,19
4589,Christine Kennedy,32,4.28,1
4590,Christopher Lee,3,7.13,4
4591,Andre Farrell,6,3.47,17
4592,Cody Jimenez,4,8.04,11
4593,Jennifer Fletcher,15,6.32,2
4594,Casey Murphy,39,7.78,10
4595,Jennifer Edwards,15,9.18,10
4596,Lacey Graves,2,1.32,7
4597,Richard Best,34,16.3,6
4598,John Mcneil,31,13.0,6
4599,Stephen Allen,1,7.38,9
4600,Tina Solomon,22,1.35,5
4601,Jennifer Townsend,40,4.37,13
4602,Michelle Mcbride,13,6.03,8
4603,Aaron Webb,9,11.98,7
4604,Kathryn Clark,22,19.66,6
4605,Matthew Doyle,46,2.04,11
4606,Kiara Preston,12,10.72,0
4607,Lisa Salazar MD,21,19.81,4
4608,Rebecca Gibson,4,17.01,14
4609,Kimberly Ryan,2,3.43,3
4610,Amanda Cook,10,19.18,12
4611,Mark Conner,38,12.0,0
4612,Shawn Hickman,46,19.63,14
4613,Lisa Hall,10,13.93,6
4614,Kevin Cole,50,13.56,12
4615,Matthew Williams,8,19.45,1
4616,Tanner King,34,13.87,14
4617,Joseph Williams,24,6.64,14
4618,Joann Sanders,5,12.71,12
4619,Tyler Lang,24,17.68,6
4620,Robert Payne,46,6.36,6
4621,Jonathan Cisneros,43,17.03,12
4622,Margaret Torres,26,9.64,18
4623,Amber Zhang,38,6.7,3
4624,Matthew Roberts,7,12.17,2
4625,David Hays,22,11.7,5
4626,Erin Gardner,20,7.65,16
4627,Michael Miller,21,12.81,18
4628,Theresa Smith,9,4.65,16
4629,Paul Scott,11,11.75,3
4630,Megan Perry,47,19.77,5
4631,Christina Martin,28,4.65,6
4632,Timothy Collins,41,12.33,3
4633,Kimberly Jones,32,17.94,15
4634,Dr. Sarah Smith,42,6.18,19
4635,Richard Bauer,21,14.76,11
4636,Traci Wilson,12,15.14,10
4637,Bryan Miranda,46,12.4,13
4638,Julie Martinez,36,1.2,6
4639,Diana Miller,45,7.49,6
4640,Heather Hughes,40,5.93,2
4641,Tony Swanson,23,3.03,16
4642,Lisa Montes,15,4.09,11
4643,Wendy Martin,43,0.76,15
4644,Joseph Norris,38,18.47,8
4645,William Todd,12,11.96,16
4646,Gerald Price,25,18.92,3
4647,Ashley Hunt,20,14.79,14
4648,Christy Lee,47,6.57,0
4649,Patricia Adkins,45,5.56,0
4650,Willie Perez,19,12.87,12
4651,Susan Snyder,9,15.21,13
4652,Jasmine Day,12,10.42,12
4653,Andrew Chavez,47,19.55,3
4654,Henry Huerta,1,12.96,11
4655,Mariah Perry,45,5.77,11
4656,Tracy Atkins,37,0.47,9
4657,Ryan Wheeler,26,16.94,2
4658,Audrey Taylor,50,6.63,13
4659,Zachary Swanson MD,37,4.84,20
4660,Amanda Conley,3,10.79,9
4661,Eric Short,12,18.13,7
4662,Scott Brown,39,13.3,2
4663,Victor Taylor,21,4.97,20
4664,James Hernandez,40,13.75,20
4665,Jason Jones,15,14.39,12
4666,Angela Parker,41,12.16,15
4667,Alexander Zavala,37,7.63,0
4668,Michael Kane,7,6.43,8
4669,Lindsey York,32,8.85,20
4670,Brandon Baker,10,0.12,10
4671,Stephen White,22,17.4,1
4672,Robert Hall,48,1.4,4
4673,Ryan Pierce,5,3.85,7
4674,Shannon Cain,16,12.69,5
4675,Laura Vaughn,23,2.83,18
4676,Juan Evans,21,4.08,0
4677,Nicole Williams,11,1.84,4
4678,Jennifer Barrett,41,11.85,16
4679,Anthony Jones,6,16.62,4
4680,Leah Rodriguez,46,18.64,4
4681,John Ward,43,4.73,15
4682,Deborah Garza,41,1.56,1
4683,Rebecca Miller,47,14.5,1
4684,Matthew Carroll,22,6.23,19
4685,Lynn Smith,29,14.43,6
4686,Michael Jackson,1,4.9,9
4687,Sharon Hicks,17,3.53,11
4688,Abigail Mills MD,14,4.98,19
4689,Paula Lopez,16,5.71,13
4690,Amy Clark,45,8.97,5
4691,Cheryl Rose,5,12.71,13
4692,Jared Garza,23,5.44,5
4693,Donna Wright,17,15.63,5
4694,Belinda Fisher,7,1.6,16
4695,Kathleen Levine,47,19.45,4
4696,Corey King,1,7.96,5
4697,Cody Davidson,4,3.36,11
4698,Michael Anderson,25,8.83,3
4699,Zachary Mcgee,29,10.11,5
4700,Melinda Anderson,47,14.7,0
4701,Tyler Andrews,27,15.21,15
4702,Michelle Greer,11,16.39,6
4703,Brian Clark,27,15.87,9
4704,Nathaniel Floyd,32,0.4,12
4705,Erika Jenkins,25,7.63,20
4706,Melanie Ramos,23,17.08,11
4707,Mark Clark,35,15.18,8
4708,Sergio Hodge,25,18.43,19
4709,Katherine Avery,7,11.9,10
4710,David Hamilton,31,3.06,0
4711,Richard Bass,37,14.53,0
4712,Kelly Harris,42,5.15,10
4713,Dustin Campbell,49,9.27,0
4714,Randy Kennedy,44,9.07,15
4715,Ana Gibson,15,7.5,1
4716,Danny Harris,11,12.12,4
4717,Sara Stuart,29,1.44,13
4718,John Kim,5,2.73,1
4719,Richard Brewer,3,9.39,17
4720,William Arnold,19,3.09,12
4721,Brianna Adams,2,3.79,19
4722,David Garcia,21,0.26,16
4723,Kelli Collins,17,10.01,5
4724,Arthur Krueger,7,14.51,5
4725,Steven King,5,9.83,3
4726,Tyler Velazquez,22,18.51,0
4727,Laura Middleton,11,18.81,11
4728,Lori Madden,25,19.41,7
4729,Tyler Murphy,11,7.46,2
4730,Kristen Bradley,47,9.79,13
4731,Corey Rodriguez,5,12.82,2
4732,Phillip King,36,11.77,3
4733,Laurie Fuller,6,8.18,15
4734,Toni Cunningham,22,0.78,14
4735,James Weber,39,18.43,13
4736,Erika Hodge,40,7.7,17
4737,Peter Patel,31,11.31,14
4738,Jeffrey Hart DDS,46,3.88,4
4739,Steven Hall,2,8.73,19
4740,Christine Gutierrez,28,5.11,20
4741,Angel Becker DVM,42,18.26,0
4742,Chad Rojas,11,14.44,9
4743,Brent Scott,39,10.19,15
4744,Jennifer Esparza,28,9.77,15
4745,Stacy Orozco,11,13.77,8
4746,Thomas Carr,4,13.93,4
4747,David George,7,13.02,10
4748,Teresa Allen,22,18.53,17
4749,Donald Jackson,14,14.71,11
4750,Monica Howe,13,4.85,19
4751,Willie Flynn PhD,27,0.69,3
4752,Jonathan Perez,45,16.26,15
4753,April Horton,36,12.62,15
4754,Nicole Hawkins,47,13.53,18
4755,Patrick Hooper,47,13.95,6
4756,Mary Lee,35,12.91,4
4757,Cynthia Williams,17,5.23,7
4758,Ronald Gonzalez,43,9.11,16
4759,Antonio Cole,19,13.62,4
4760,Amanda Swanson,20,5.09,4
4761,Holly Sherman,16,12.04,7
4762,Sandy Reynolds,7,19.04,2
4763,Sandra Moore,4,16.83,3
4764,Christopher Johnson,26,0.25,12
4765,Ryan Fisher,37,15.42,9
4766,Christopher Jones,36,12.89,19
4767,Jeffrey Lyons,32,18.34,3
4768,Miguel Reeves,10,7.95,7
4769,Kiara Santana,4,11.72,7
4770,Tonya Richards,24,18.02,8
4771,Jesse Poole,1,10.37,5
4772,Mary Lewis,28,3.78,9
4773,Christopher Copeland,6,8.46,10
4774,Ethan Obrien,19,16.59,14
4775,Rebecca Houston,43,5.06,18
4776,Edward Barton,41,6.04,16
4777,Brandon Perkins,39,19.35,16
4778,Beth Brown,31,13.17,18
4779,Kim Vincent,13,7.66,8
4780,Jennifer Banks,7,6.16,4
4781,Ruth Brown,2,8.23,10
4782,Shawn Lindsey,14,17.53,13
4783,Anthony Garrison,11,14.55,11
4784,Angela Ryan,41,1.78,4
4785,Joseph Davis,19,12.72,18
4786,Joshua Clayton,6,15.53,1
4787,John Massey,31,6.89,12
4788,Richard Hale,8,2.85,20
4789,Charles Ramos,20,14.97,1
4790,Mark Miller,26,18.6,6
4791,Julia Maldonado,31,7.96,5
4792,Gail Johnson MD,32,6.16,0
4793,Maurice Johnson,43,19.74,4
4794,Amanda Morris,17,16.33,20
4795,Rhonda Willis,6,0.03,1
4796,Connor Benton,42,1.4,7
4797,Richard Ryan,35,13.93,5
4798,Richard Goodman,25,10.5,12
4799,Michelle Mcneil,12,13.09,10
4800,Michael Norton,24,14.66,0
4801,Donna Carter,25,3.41,18
4802,Joshua Hernandez,24,7.49,15
4803,Kimberly Mitchell,12,14.08,15
4804,Patricia Hernandez,29,3.96,11
4805,Donna Howell,3,3.64,6
4806,James Williams,17,18.97,20
4807,Alexander Greene,29,9.01,18
4808,Dean Sanchez,30,16.29,12
4809,Glenn Ward,17,3.71,14
4810,Kendra Sullivan,15,1.18,6
4811,Cynthia Hernandez,18,3.65,14
4812,Darren Morris,37,15.18,19
4813,Holly Underwood,4,5.19,8
4814,Jaime Williams,10,18.05,17
4815,Lori Brown,49,8.18,14
4816,Jason Chase,45,12.54,3
4817,Lisa Buchanan,43,12.49,8
4818,Marcus Fields,7,17.37,20
4819,Tammy Lopez,6,3.32,16
4820,Derek Williams,43,5.86,10
4821,James Davenport,23,7.55,10
4822,Justin Moreno,35,5.54,5
4823,Mario Green,27,6.84,8
4824,Cassandra Fry,49,11.71,10
4825,Dr. Jose Gray DDS,38,9.56,15
4826,Amy Adams,15,13.46,17
4827,Austin Horton,36,2.02,14
4828,Elizabeth Jackson,4,1.22,3
4829,Maureen Cross,25,15.04,10
4830,Christopher Sanchez,34,0.14,16
4831,Mitchell Richardson,27,11.65,8
4832,Kelsey Lewis,35,19.75,2
4833,Richard Miller,44,1.94,11
4834,Samantha Carter,31,10.45,13
4835,Mrs. Heather Christensen,37,0.15,20
4836,Sharon Williams,16,12.06,0
4837,Daryl Lowe,31,19.74,17
4838,Michael Carter,20,15.23,4
4839,Susan Johnson,6,18.64,3
4840,James Jenkins,26,9.46,7
4841,Dylan Johnston,46,6.74,14
4842,Kathy Hull,3,8.59,3
4843,Monica Richardson,33,7.42,3
4844,Kathryn White,37,17.8,17
4845,Mrs. Valerie Owens,34,19.99,9
4846,Amy Watts,37,16.34,4
4847,Michael Brown,44,18.82,11
4848,Cynthia Hendricks,40,13.3,9
4849,Phillip Kelly,10,7.57,14
4850,Deanna Edwards,8,1.14,13
4851,Jennifer Walker,49,7.12,17
4852,Brian Davis,29,6.61,2
4853,Kelsey Griffith,12,2.0,16
4854,Kimberly Obrien,11,9.14,5
4855,Kevin Mccoy,14,13.97,12
4856,Daniel Sullivan,13,14.5,16
4857,Darius Khan,9,17.76,6
4858,Miranda Huber,3,2.78,4
4859,Lisa Wagner,28,12.04,7
4860,Erin Price,6,17.38,0
4861,Jonathan Russell,44,5.59,6
4862,Sharon Snow,28,13.99,11
4863,Cody Hoover,13,16.3,16
4864,Alyssa Rodriguez PhD,41,7.37,19
4865,Carl Harper,10,12.37,4
4866,Dana Bennett,39,13.18,18
4867,Michael Baker,17,9.5,16
4868,William Wilson,21,8.26,16
4869,Jennifer Smith,47,3.76,1
4870,Cindy Richardson,5,19.72,17
4871,Brandi Brown,6,19.15,11
4872,Benjamin Martinez,25,16.25,17
4873,Patricia Mitchell,36,0.33,7
4874,Courtney Sanders,26,7.2,16
4875,Ryan Willis,36,0.92,5
4876,Jennifer Jackson,21,16.15,11
4877,Teresa Obrien,18,6.51,5
4878,Angel Hayes,34,8.89,3
4879,Jason Davis,30,12.14,5
4880,Melissa Mathews,1,8.0,20
4881,Joseph Russell,45,12.25,20
4882,Sandra Mccoy,40,1.63,19
4883,Gail Vasquez,38,8.56,7
4884,Jeffrey Gibbs,34,18.63,4
4885,Michael Wilson,27,18.62,17
4886,Richard Smith,8,19.74,19
4887,Corey Mooney,27,17.14,13
4888,Christina Myers,10,18.1,6
4889,Anita Pitts,10,14.69,8
4890,Christian Bryant,37,5.88,1
4891,Patrick Garcia,38,3.9,12
4892,Daniel Merritt,38,2.86,9
4893,Robert Hicks,49,10.4,12
4894,Kenneth Washington,7,11.44,16
4895,Jessica Hoffman,7,17.14,13
4896,Lisa Riggs,37,10.09,15
4897,Donna Mccarty,50,2.56,14
4898,Eric Spencer,7,15.94,10
4899,Victoria Deleon,19,6.03,4
4900,David Roy,35,13.46,9
4901,Nancy Rice,23,10.97,0
4902,Daniel Brewer,27,17.5,2
4903,Becky Garcia,17,3.36,8
4904,Michael Smith,25,8.93,17
4905,Katie Kaiser,42,2.31,9
4906,Amy Roberts,32,13.25,6
4907,Taylor Espinoza,37,4.82,19
4908,David Aguirre,39,4.23,19
4909,Kyle Armstrong,31,15.07,2
4910,Jennifer Weber,3,13.19,1
4911,Sheila Douglas,12,1.79,13
4912,Maria Malone,18,8.7,4
4913,Megan Juarez,26,14.32,4
4914,Ann Boyd,10,3.2,15
4915,Richard Riley,40,18.58,5
4916,Laura Thomas,39,18.05,7
4917,Elizabeth Barton,44,15.33,12
4918,Laura Sparks,45,4.41,5
4919,Tiffany Zamora,26,5.15,20
4920,Ryan Roman,3,9.53,13
4921,Richard Parsons,26,17.95,12
4922,Justin Yu,22,2.46,18
4923,Marcus Johnson,45,2.72,6
4924,Brittney Bowman,16,10.69,7
4925,Jason Snow,4,14.51,11
4926,Carrie Lewis,48,1.81,2
4927,Wendy Perez,31,13.84,7
4928,Erika Bates,18,17.44,8
4929,Marie Roach,24,18.64,4
4930,Mary Hoffman,2,15.33,12
4931,Robert Mitchell,22,12.01,3
4932,Gregory Russell,20,12.88,18
4933,Vicki Barrera,20,7.54,4
4934,Jessica Johnson,18,14.35,6
4935,Rachel Sullivan,32,14.72,14
4936,Kimberly Thomas,45,7.63,4
4937,Anna Pierce,44,12.84,8
4938,Haley Mccoy,7,11.24,10
4939,Claire Hoffman,15,17.12,0
4940,Annette Rivas,9,16.17,20
4941,Pamela Aguirre,20,4.47,3
4942,George Bradshaw,48,2.31,16
4943,Ryan Waters,29,1.75,9
4944,Chase Matthews,50,1.78,16
4945,Sarah Nelson,21,14.81,3
4946,Sarah Wall,18,18.74,20
4947,Paul Smith,47,14.89,19
4948,Kayla Burke,27,2.32,15
4949,Jean Murillo,39,7.35,7
4950,William Hughes,42,17.07,14
4951,Brad Lee,6,19.08,9
4952,Samantha Morrow,13,11.54,3
4953,Tony Brooks,29,0.03,17
4954,Matthew Miller,14,1.24,19
4955,Angel Rojas,27,10.71,14
4956,Jason Thompson,48,16.94,4
4957,Christina Aguilar,32,19.6,2
4958,Jason Thomas,49,6.39,10
4959,Connie Ramirez,34,7.3,8
4960,Jon Ramos,24,13.59,1
4961,Christopher Klein,4,15.93,12
4962,Charles Powell,33,10.4,8
4963,Megan Carlson,11,12.03,3
4964,Justin Davis,5,4.44,20
4965,Molly Mckenzie,20,7.91,14
4966,Tammy Hendrix,46,10.77,13
4967,Tara Jones,33,9.21,18
4968,Alison Zuniga,26,2.89,5
4969,Deborah Waller,9,18.86,15
4970,Jesse Davis,50,16.74,9
4971,Timothy Howard,34,10.0,7
4972,Christina Moon,37,9.12,16
4973,John Ho,2,12.03,3
4974,Daniel Ferrell,12,2.92,2
4975,Megan Miller,13,13.31,19
4976,James Robinson,13,16.03,19
4977,Roger Petty,4,14.06,11
4978,John Payne,16,11.98,7
4979,Jamie Lee,3,6.18,15
4980,Steven Gardner,30,19.81,13
4981,Kevin Barber,4,2.47,13
4982,Kenneth Williams,24,19.94,1
4983,Elizabeth Williams,46,14.13,20
4984,Jessica Mitchell,13,9.57,3
4985,Jesse Fleming,18,16.57,8
4986,Jennifer Ferguson,24,9.9,8
4987,Susan Figueroa,30,14.08,8
4988,Mr. Thomas Jones PhD,33,7.53,20
4989,Sherry Shannon,26,19.62,16
4990,Samantha Garcia,41,6.66,10
4991,Joseph Beltran,8,16.56,13
4992,Joshua Navarro,44,4.21,8
4993,Nicholas Obrien II,2,14.65,11
4994,Ronald Baxter,16,16.21,2
4995,Sherri Charles,24,14.01,0
4996,Michael Flores,32,1.05,3
4997,Darryl Christensen,39,17.31,15
4998,Allison Floyd,29,3.58,7
4999,Michelle Patterson,12,9.75,18
5000,Wendy Chavez,31,7.84,15
